colony-22205	-1785.2624972270023	-1220.4391138069004
colony-22206	-1755.1314702127925	-1213.5061642189974
colony-22207	-1739.891224446431	-1213.753460454198
colony-22208	-1801.052386470094	-1210.810634391975
colony-22209	-1780.7511874567756	-1209.8951065995332
colony-22210	-1766.0925768067198	-1206.8641544765364
colony-22211	-1710.0525992081225	-1206.3986326394606
colony-22213	-1695.1795157236838	-1204.6340444073237
colony-22214	-1732.3657663740717	-1203.7447651710943
colony-22215	-1786.4210110141323	-1197.3060154943546
colony-22217	-1752.8885424751836	-1192.569009491494
colony-22218	-1718.0043789684075	-1187.051512086046
colony-22219	-1767.4053659456893	-1190.6894237952672
colony-22220	-1733.279529984096	-1191.3107674244552
colony-22221	-1686.9577412387398	-1187.173165165298
colony-22222	-1661.8728042623388	-1184.3274232454498
colony-22223	-1795.4789542732187	-1180.768420115371
colony-22224	-1744.7263367444589	-1176.1095613693894
colony-22225	-1765.2693855374764	-1175.1691205975558
colony-22227	-1690.4022709455735	-1173.2117469221048
colony-22228	-1779.5500547462927	-1173.7748125209805
colony-22230	-1758.5900492817498	-1162.0990638510157
colony-22231	-1773.932656234513	-1160.779687818533
colony-22232	-1740.3493600990191	-1158.6881681859982
colony-22233	-1704.3790322351233	-1151.077000962748
colony-22235	-1760.846230372288	-1143.7311207288262
colony-22236	-1716.9404261432085	-1140.0488746033768
colony-22237	-1734.2436352809648	-1135.3148142626335
colony-22238	-1788.0171690706277	-1128.2131345148482
colony-22239	-1748.5661271541626	-1120.711213439466
colony-22240	-1733.0889100178963	-1120.5914872990109
colony-22241	-1708.0631040562116	-1117.866245426402
colony-22242	-1772.6007318453533	-1111.3280390137124
colony-22245	-1742.5881257214658	-1098.4513221546697
colony-22246	-1760.6981121185968	-1096.25329714932
colony-22247	-1731.4779419281383	-1092.22196351586
colony-22248	-1775.9343233593045	-1092.1424576296945
colony-22249	-1716.6641794700415	-1085.671051935747
colony-22251	-1745.6068770096142	-1085.9805677938682
colony-22252	-1690.409917766811	-1083.5874360914186
colony-22256	-1770.0966294723976	-1054.2288608054646
colony-22257	-1792.9017303963494	-1054.1393072014112
colony-22258	-1761.1039108699938	-1079.8435961254515
colony-22259	-1784.6328076528905	-1098.9966371146145
colony-22269	-1753.8240866957442	-1498.9421810312945
colony-22273	-1772.017675598382	-1492.7151561934893
colony-22279	-1598.87549520291	-1471.5027250193316
colony-22285	-1738.0857256811396	-1460.1346696245932
colony-22286	-1690.834561854698	-1458.2192916506958
colony-22287	-1672.4773222365234	-1455.513187809507
colony-22288	-1769.3431184704375	-1452.96346776615
colony-22290	-1597.9334356639492	-1448.5439591155612
colony-22291	-1745.731648112921	-1448.2500279600636
colony-22292	-1654.4300195290498	-1446.1156486127518
colony-22293	-1800.0550158596468	-1448.0077883849638
colony-22294	-1781.9934187639626	-1442.152449065725
colony-22295	-1732.369586696174	-1445.1288890796884
colony-22296	-1686.4781773464674	-1442.6946353204426
colony-22299	-1629.0160009122587	-1433.3776040611724
colony-22300	-1739.3210787861185	-1431.1195617973449
colony-22302	-1759.1855279166894	-1424.4508669755935
colony-22303	-1689.4417537148358	-1424.9753097135772
colony-22304	-1798.0895650482594	-1423.8789166504764
colony-22305	-1644.0519019865917	-1427.4334285129326
colony-22306	-1729.9862262574377	-1420.1233661834312
colony-22307	-1777.7925403322306	-1420.978328033832
colony-22309	-1725.367639788731	-1406.9993263049223
colony-22310	-1693.564120842983	-1410.9543510077683
colony-22312	-1629.593681428374	-1405.594956007511
colony-22313	-1656.20037725442	-1404.1972742621792
colony-22314	-1771.3706110531652	-1405.4368568680973
colony-22316	-1693.7290556025266	-1398.2937228162662
colony-22319	-1715.7554777148052	-1393.0963995379527
colony-22320	-1754.1907233926438	-1394.33168049549
colony-22321	-1778.252807426412	-1393.6258528834262
colony-22322	-1667.3450620953183	-1389.6657416593437
colony-22323	-1679.5166267970642	-1388.866087631042
colony-22324	-1701.1809854165303	-1381.986919007399
colony-22325	-1737.8073501300985	-1377.871103307977
colony-22326	-1718.251327042531	-1376.7517100904752
colony-22327	-1755.2531127963057	-1371.0770378098057
colony-22328	-1689.2258320049837	-1371.1060005130178
colony-22329	-1795.089990535905	-1371.0343123170558
colony-22332	-1745.1960456608374	-1365.2109071621028
colony-22333	-1710.575987297426	-1362.006100897317
colony-22334	-1779.335822128511	-1361.3533551108656
colony-22336	-1730.6717700607574	-1359.3595982470797
colony-22337	-1687.5863777773711	-1358.9385668765328
colony-22338	-1754.0067489562937	-1349.8928335842872
colony-22339	-1794.6020633994387	-1349.315641128528
colony-22340	-1776.9526856351945	-1345.3675417318073
colony-22341	-1731.9577419934965	-1341.9070169409408
colony-22342	-1696.7967456073743	-1342.56050271972
colony-22343	-1743.780665954239	-1341.2109925443608
colony-22345	-1719.7123082595997	-1339.4751583980872
colony-22346	-1764.8512691053008	-1332.7463342621188
colony-22347	-1799.0010967764852	-1334.5568494803251
colony-22351	-1754.1423812700375	-1317.5706122180063
colony-22352	-1772.8860730111148	-1318.3012748747738
colony-22353	-1723.8050356501865	-1315.05389806147
colony-22355	-1691.6096106783402	-1309.953973020591
colony-22356	-1775.9236285471898	-1307.121812395277
colony-22358	-1760.720584015815	-1305.4779000753083
colony-22359	-1713.1391767799537	-1302.615698723971
colony-22361	-1805.2499851531609	-1295.8678569491738
colony-22363	-1770.1652460512846	-1291.3928146846313
colony-22364	-1749.724246158094	-1289.5836055629622
colony-22367	-1703.0940230589597	-1281.5624861340896
colony-22368	-1725.2636134326897	-1279.4051826647108
colony-22371	-1744.1150088960696	-1271.94731653167
colony-22375	-1730.412562752169	-1485.8172600751031
colony-22377	-1676.600136082889	-1420.842891448622
colony-22380	-1760.0642077001562	-1483.4005265234623
colony-22381	-1672.333263062804	-1406.4190046878955
colony-22384	-1702.817481225211	-1299.0002061527175
colony-22387	-1784.934039361146	-1334.0574236714413
colony-22389	-1759.0830970917018	-1263.761561562308
colony-22424	-1707.006304103798	-1603.1668864697326
colony-22432	-1713.5219518864071	-1569.7901674488735
colony-22434	-1759.2875980592107	-1554.9463844699617
colony-22438	-1703.180523640426	-1527.76885839684
colony-22440	-1685.558578659915	-1512.4373481013029
colony-22442	-1700.020354932165	-1512.1944873968514
colony-22449	-1727.8655217734838	-1598.1761738178109
colony-22450	-1683.0856639915646	-1553.76539070158
colony-22451	-1784.3163006543236	-1549.2383070369317
colony-22453	-1670.738177719487	-1497.3734510019178
colony-22461	-1694.4442784271196	-1566.0439868417884
colony-22462	-1716.9693050884928	-1548.3756822065309
colony-22463	-1748.7937588402228	-1544.3192964228372
colony-22467	-1717.1052259480207	-1495.2411466908304
colony-22474	-1768.5186229438157	-1525.6883742315272
colony-22480	-1762.1325368030268	-1579.3286269008354
colony-22483	-1779.24837790745	-1559.7256914392394
colony-22484	-1806.1737502408205	-1555.739698587084
colony-22489	-1730.0319717166385	-1514.165854965294
colony-22490	-1721.5005658142031	-1510.1315915223518
colony-22494	-1809.6381606754533	-1495.294857576384
colony-22497	-1794.0312776689063	-1540.9000032944962
colony-22501	-1780.506048813826	-1569.2279515559792
colony-22504	-1787.1517739874355	-1513.151003131606
colony-22518	-1688.2793392870683	-1545.1743201744405
