,identifier,noise,LAML1,NJ,LAML2
303,c30_noise0.06_rep3,0.06,0.422680412371134,0.4020618556701031,0.31958762886597936
304,c30_noise0.06_rep4,0.06,0.4845360824742268,0.36082474226804123,0.24742268041237114
305,c30_noise0.06_rep5,0.06,0.5773195876288659,0.5051546391752577,0.3711340206185567
306,c30_noise0.06_rep6,0.06,0.6082474226804123,0.5051546391752577,0.31958762886597936
307,c30_noise0.06_rep7,0.06,0.6082474226804123,0.5051546391752577,0.4329896907216495
308,c30_noise0.06_rep8,0.06,0.5360824742268041,0.5360824742268041,0.422680412371134
309,c30_noise0.06_rep9,0.06,0.6494845360824743,0.5567010309278351,0.4948453608247423
310,c30_noise0.06_rep10,0.06,0.7835051546391752,0.711340206185567,0.6082474226804123
311,c30_noise0.06_rep11,0.06,0.5773195876288659,0.5360824742268041,0.4020618556701031
312,c30_noise0.06_rep12,0.06,0.3917525773195876,0.3711340206185567,0.25773195876288657
313,c30_noise0.06_rep13,0.06,0.7422680412371134,0.6597938144329897,0.5979381443298969
314,c30_noise0.06_rep14,0.06,0.5257731958762887,0.4948453608247423,0.3402061855670103
315,c30_noise0.06_rep15,0.06,0.4948453608247423,0.38144329896907214,0.3402061855670103
316,c30_noise0.06_rep16,0.06,0.6804123711340206,0.6082474226804123,0.4742268041237113
317,c30_noise0.06_rep17,0.06,0.4742268041237113,0.422680412371134,0.28865979381443296
318,c30_noise0.06_rep18,0.06,0.5567010309278351,0.4329896907216495,0.36082474226804123
319,c30_noise0.06_rep19,0.06,0.6082474226804123,0.6185567010309279,0.5257731958762887
320,c30_noise0.06_rep20,0.06,0.3917525773195876,0.25773195876288657,0.15463917525773196
321,c30_noise0.06_rep21,0.06,0.3711340206185567,0.26804123711340205,0.27835051546391754
322,c30_noise0.06_rep22,0.06,0.7216494845360825,0.6288659793814433,0.5567010309278351
323,c30_noise0.06_rep23,0.06,0.5979381443298969,0.5670103092783505,0.35051546391752575
324,c30_noise0.06_rep24,0.06,0.4536082474226804,0.35051546391752575,0.26804123711340205
325,c30_noise0.06_rep25,0.06,0.7319587628865979,0.6082474226804123,0.4639175257731959
326,c30_noise0.06_rep26,0.06,0.4845360824742268,0.3917525773195876,0.27835051546391754
327,c30_noise0.06_rep27,0.06,0.711340206185567,0.6082474226804123,0.5876288659793815
328,c30_noise0.06_rep28,0.06,0.6391752577319587,0.4536082474226804,0.31958762886597936
329,c30_noise0.06_rep29,0.06,0.711340206185567,0.7422680412371134,0.5773195876288659
330,c30_noise0.06_rep30,0.06,0.5670103092783505,0.4536082474226804,0.25773195876288657
331,c30_noise0.06_rep31,0.06,0.5773195876288659,0.5154639175257731,0.3402061855670103
332,c30_noise0.06_rep32,0.06,0.7731958762886598,0.7525773195876289,0.5876288659793815
333,c30_noise0.06_rep33,0.06,0.6391752577319587,0.5154639175257731,0.32989690721649484
334,c30_noise0.06_rep34,0.06,0.6082474226804123,0.5051546391752577,0.4536082474226804
335,c30_noise0.06_rep35,0.06,0.5567010309278351,0.4845360824742268,0.4329896907216495
336,c30_noise0.06_rep36,0.06,0.5360824742268041,0.4020618556701031,0.28865979381443296
337,c30_noise0.06_rep37,0.06,0.5670103092783505,0.5051546391752577,0.3402061855670103
338,c30_noise0.06_rep38,0.06,0.5463917525773195,0.5876288659793815,0.422680412371134
339,c30_noise0.06_rep39,0.06,0.8762886597938144,0.845360824742268,0.7525773195876289
340,c30_noise0.06_rep40,0.06,0.5463917525773195,0.4845360824742268,0.3402061855670103
341,c30_noise0.06_rep41,0.06,0.4742268041237113,0.422680412371134,0.29896907216494845
342,c30_noise0.06_rep42,0.06,0.6597938144329897,0.5567010309278351,0.41237113402061853
343,c30_noise0.06_rep43,0.06,0.4742268041237113,0.4536082474226804,0.32989690721649484
344,c30_noise0.06_rep44,0.06,0.44329896907216493,0.3711340206185567,0.20618556701030927
345,c30_noise0.06_rep45,0.06,0.6288659793814433,0.4639175257731959,0.36082474226804123
346,c30_noise0.06_rep46,0.06,0.6907216494845361,0.6082474226804123,0.5257731958762887
347,c30_noise0.06_rep47,0.06,0.5876288659793815,0.4845360824742268,0.30927835051546393
348,c30_noise0.06_rep48,0.06,0.7525773195876289,0.7010309278350515,0.5154639175257731
349,c30_noise0.06_rep49,0.06,0.5257731958762887,0.4020618556701031,0.27835051546391754
350,c30_noise0.06_rep50,0.06,0.44329896907216493,0.4020618556701031,0.21649484536082475
351,c30_noise0.06_rep51,0.06,0.5051546391752577,0.4948453608247423,0.3917525773195876
352,c30_noise0.06_rep52,0.06,0.3402061855670103,0.29896907216494845,0.23711340206185566
353,c30_noise0.06_rep53,0.06,0.6082474226804123,0.5154639175257731,0.35051546391752575
354,c30_noise0.06_rep54,0.06,0.6082474226804123,0.5773195876288659,0.3711340206185567
355,c30_noise0.06_rep55,0.06,0.5463917525773195,0.422680412371134,0.23711340206185566
356,c30_noise0.06_rep56,0.06,0.5257731958762887,0.5257731958762887,0.4020618556701031
357,c30_noise0.06_rep57,0.06,0.6082474226804123,0.5051546391752577,0.3711340206185567
358,c30_noise0.06_rep58,0.06,0.7216494845360825,0.6804123711340206,0.44329896907216493
359,c30_noise0.06_rep59,0.06,0.4948453608247423,0.422680412371134,0.26804123711340205
360,c30_noise0.06_rep60,0.06,0.7525773195876289,0.6597938144329897,0.41237113402061853
361,c30_noise0.06_rep61,0.06,0.5567010309278351,0.41237113402061853,0.30927835051546393
362,c30_noise0.06_rep62,0.06,0.6494845360824743,0.5154639175257731,0.38144329896907214
363,c30_noise0.06_rep63,0.06,0.6391752577319587,0.5876288659793815,0.3402061855670103
364,c30_noise0.06_rep64,0.06,0.6391752577319587,0.5670103092783505,0.4845360824742268
365,c30_noise0.06_rep65,0.06,0.6804123711340206,0.6391752577319587,0.4536082474226804
366,c30_noise0.06_rep66,0.06,0.6288659793814433,0.4639175257731959,0.30927835051546393
367,c30_noise0.06_rep67,0.06,0.5360824742268041,0.4845360824742268,0.32989690721649484
368,c30_noise0.06_rep68,0.06,0.7319587628865979,0.6288659793814433,0.5360824742268041
369,c30_noise0.06_rep69,0.06,0.5051546391752577,0.41237113402061853,0.23711340206185566
370,c30_noise0.06_rep70,0.06,0.6391752577319587,0.6082474226804123,0.5360824742268041
371,c30_noise0.06_rep71,0.06,0.5567010309278351,0.44329896907216493,0.26804123711340205
372,c30_noise0.06_rep72,0.06,0.5051546391752577,0.38144329896907214,0.27835051546391754
373,c30_noise0.06_rep73,0.06,0.7422680412371134,0.6597938144329897,0.5257731958762887
374,c30_noise0.06_rep74,0.06,0.6185567010309279,0.5360824742268041,0.4020618556701031
375,c30_noise0.06_rep75,0.06,0.7010309278350515,0.5979381443298969,0.4639175257731959
376,c30_noise0.06_rep76,0.06,0.5257731958762887,0.422680412371134,0.3402061855670103
377,c30_noise0.06_rep77,0.06,0.5876288659793815,0.4742268041237113,0.31958762886597936
378,c30_noise0.06_rep78,0.06,0.5670103092783505,0.5670103092783505,0.32989690721649484
379,c30_noise0.06_rep79,0.06,0.5876288659793815,0.4742268041237113,0.3402061855670103
380,c30_noise0.06_rep80,0.06,0.422680412371134,0.27835051546391754,0.17525773195876287
381,c30_noise0.06_rep81,0.06,0.6597938144329897,0.5257731958762887,0.3917525773195876
382,c30_noise0.06_rep82,0.06,0.6907216494845361,0.6391752577319587,0.5257731958762887
383,c30_noise0.06_rep83,0.06,0.5360824742268041,0.4536082474226804,0.35051546391752575
384,c30_noise0.06_rep84,0.06,0.5257731958762887,0.3711340206185567,0.2268041237113402
385,c30_noise0.06_rep85,0.06,0.7216494845360825,0.6701030927835051,0.4742268041237113
386,c30_noise0.06_rep86,0.06,0.4639175257731959,0.36082474226804123,0.21649484536082475
387,c30_noise0.06_rep87,0.06,0.6288659793814433,0.6082474226804123,0.30927835051546393
388,c30_noise0.06_rep88,0.06,0.8556701030927835,0.7731958762886598,0.7010309278350515
389,c30_noise0.06_rep89,0.06,0.41237113402061853,0.29896907216494845,0.1958762886597938
390,c30_noise0.06_rep90,0.06,0.5773195876288659,0.5773195876288659,0.4329896907216495
391,c30_noise0.06_rep91,0.06,0.7731958762886598,0.6804123711340206,0.5360824742268041
392,c30_noise0.06_rep92,0.06,0.41237113402061853,0.35051546391752575,0.28865979381443296
393,c30_noise0.06_rep93,0.06,0.7731958762886598,0.7010309278350515,0.6082474226804123
394,c30_noise0.06_rep94,0.06,0.8969072164948454,0.8350515463917526,0.7422680412371134
395,c30_noise0.06_rep95,0.06,0.5051546391752577,0.4845360824742268,0.28865979381443296
396,c30_noise0.06_rep96,0.06,0.5360824742268041,0.5257731958762887,0.3402061855670103
397,c30_noise0.06_rep97,0.06,0.6082474226804123,0.5670103092783505,0.31958762886597936
398,c30_noise0.06_rep98,0.06,0.6082474226804123,0.4020618556701031,0.30927835051546393
399,c30_noise0.06_rep99,0.06,0.6185567010309279,0.5360824742268041,0.32989690721649484
400,c30_noise0.08_rep0,0.08,0.711340206185567,0.6701030927835051,0.5463917525773195
401,c30_noise0.08_rep1,0.08,0.5567010309278351,0.4639175257731959,0.21649484536082475
402,c30_noise0.08_rep2,0.08,0.4639175257731959,0.3917525773195876,0.32989690721649484
403,c30_noise0.08_rep3,0.08,0.4845360824742268,0.4948453608247423,0.36082474226804123
404,c30_noise0.08_rep4,0.08,0.5360824742268041,0.41237113402061853,0.23711340206185566
405,c30_noise0.08_rep5,0.08,0.6185567010309279,0.5567010309278351,0.4020618556701031
406,c30_noise0.08_rep6,0.08,0.7010309278350515,0.5876288659793815,0.4020618556701031
407,c30_noise0.08_rep7,0.08,0.6288659793814433,0.5773195876288659,0.4845360824742268
408,c30_noise0.08_rep8,0.08,0.5876288659793815,0.5257731958762887,0.4329896907216495
409,c30_noise0.08_rep9,0.08,0.6907216494845361,0.6185567010309279,0.5360824742268041
410,c30_noise0.08_rep10,0.08,0.7731958762886598,0.7628865979381443,0.6494845360824743
411,c30_noise0.08_rep11,0.08,0.6288659793814433,0.5670103092783505,0.41237113402061853
412,c30_noise0.08_rep12,0.08,0.44329896907216493,0.35051546391752575,0.2268041237113402
413,c30_noise0.08_rep13,0.08,0.8350515463917526,0.7835051546391752,0.6701030927835051
414,c30_noise0.08_rep14,0.08,0.6597938144329897,0.5876288659793815,0.4639175257731959
415,c30_noise0.08_rep15,0.08,0.5670103092783505,0.5154639175257731,0.36082474226804123
416,c30_noise0.08_rep16,0.08,0.7422680412371134,0.6185567010309279,0.5257731958762887
417,c30_noise0.08_rep17,0.08,0.5876288659793815,0.4536082474226804,0.3402061855670103
418,c30_noise0.08_rep18,0.08,0.5979381443298969,0.4845360824742268,0.3402061855670103
419,c30_noise0.08_rep19,0.08,0.6494845360824743,0.6185567010309279,0.4742268041237113
420,c30_noise0.08_rep20,0.08,0.44329896907216493,0.28865979381443296,0.16494845360824742
421,c30_noise0.08_rep21,0.08,0.44329896907216493,0.35051546391752575,0.27835051546391754
422,c30_noise0.08_rep22,0.08,0.8144329896907216,0.7628865979381443,0.6701030927835051
423,c30_noise0.08_rep23,0.08,0.6494845360824743,0.5876288659793815,0.3402061855670103
424,c30_noise0.08_rep24,0.08,0.4948453608247423,0.4329896907216495,0.2268041237113402
425,c30_noise0.08_rep25,0.08,0.7938144329896907,0.7010309278350515,0.5773195876288659
426,c30_noise0.08_rep26,0.08,0.5154639175257731,0.44329896907216493,0.27835051546391754
427,c30_noise0.08_rep27,0.08,0.8556701030927835,0.8041237113402062,0.6907216494845361
428,c30_noise0.08_rep28,0.08,0.5876288659793815,0.4845360824742268,0.31958762886597936
429,c30_noise0.08_rep29,0.08,0.7319587628865979,0.6391752577319587,0.5360824742268041
430,c30_noise0.08_rep30,0.08,0.6082474226804123,0.5670103092783505,0.3711340206185567
431,c30_noise0.08_rep31,0.08,0.6082474226804123,0.5154639175257731,0.3711340206185567
432,c30_noise0.08_rep32,0.08,0.7319587628865979,0.7010309278350515,0.5567010309278351
433,c30_noise0.08_rep33,0.08,0.6288659793814433,0.5773195876288659,0.25773195876288657
434,c30_noise0.08_rep34,0.08,0.6494845360824743,0.6082474226804123,0.4536082474226804
435,c30_noise0.08_rep35,0.08,0.5360824742268041,0.5154639175257731,0.3402061855670103
436,c30_noise0.08_rep36,0.08,0.5773195876288659,0.4948453608247423,0.36082474226804123
437,c30_noise0.08_rep37,0.08,0.5670103092783505,0.4742268041237113,0.41237113402061853
438,c30_noise0.08_rep38,0.08,0.5463917525773195,0.5463917525773195,0.3917525773195876
439,c30_noise0.08_rep39,0.08,0.8762886597938144,0.845360824742268,0.7938144329896907
440,c30_noise0.08_rep40,0.08,0.6185567010309279,0.5051546391752577,0.3917525773195876
441,c30_noise0.08_rep41,0.08,0.5979381443298969,0.4742268041237113,0.36082474226804123
442,c30_noise0.08_rep42,0.08,0.6701030927835051,0.5773195876288659,0.422680412371134
443,c30_noise0.08_rep43,0.08,0.5773195876288659,0.4536082474226804,0.30927835051546393
444,c30_noise0.08_rep44,0.08,0.6185567010309279,0.5257731958762887,0.35051546391752575
445,c30_noise0.08_rep45,0.08,0.7010309278350515,0.5567010309278351,0.4329896907216495
446,c30_noise0.08_rep46,0.08,0.7319587628865979,0.5979381443298969,0.5670103092783505
447,c30_noise0.08_rep47,0.08,0.6804123711340206,0.5670103092783505,0.3711340206185567
448,c30_noise0.08_rep48,0.08,0.7731958762886598,0.6597938144329897,0.5257731958762887
449,c30_noise0.08_rep49,0.08,0.6082474226804123,0.4639175257731959,0.28865979381443296
450,c30_noise0.08_rep50,0.08,0.6082474226804123,0.4948453608247423,0.4020618556701031
451,c30_noise0.08_rep51,0.08,0.5463917525773195,0.4742268041237113,0.422680412371134
452,c30_noise0.08_rep52,0.08,0.38144329896907214,0.3402061855670103,0.2268041237113402
453,c30_noise0.08_rep53,0.08,0.6597938144329897,0.5051546391752577,0.4020618556701031
454,c30_noise0.08_rep54,0.08,0.7319587628865979,0.5876288659793815,0.44329896907216493
455,c30_noise0.08_rep55,0.08,0.5154639175257731,0.4329896907216495,0.28865979381443296
456,c30_noise0.08_rep56,0.08,0.6804123711340206,0.6082474226804123,0.36082474226804123
457,c30_noise0.08_rep57,0.08,0.7216494845360825,0.6082474226804123,0.4639175257731959
458,c30_noise0.08_rep58,0.08,0.7319587628865979,0.6701030927835051,0.5257731958762887
459,c30_noise0.08_rep59,0.08,0.5979381443298969,0.4742268041237113,0.26804123711340205
460,c30_noise0.08_rep60,0.08,0.7525773195876289,0.7422680412371134,0.5463917525773195
461,c30_noise0.08_rep61,0.08,0.5773195876288659,0.422680412371134,0.3402061855670103
462,c30_noise0.08_rep62,0.08,0.5773195876288659,0.4948453608247423,0.30927835051546393
463,c30_noise0.08_rep63,0.08,0.6288659793814433,0.6082474226804123,0.4639175257731959
464,c30_noise0.08_rep64,0.08,0.6185567010309279,0.5154639175257731,0.4329896907216495
465,c30_noise0.08_rep65,0.08,0.7010309278350515,0.6701030927835051,0.5567010309278351
466,c30_noise0.08_rep66,0.08,0.6288659793814433,0.5051546391752577,0.35051546391752575
467,c30_noise0.08_rep67,0.08,0.6082474226804123,0.5876288659793815,0.4639175257731959
468,c30_noise0.08_rep68,0.08,0.7319587628865979,0.6701030927835051,0.5567010309278351
469,c30_noise0.08_rep69,0.08,0.5876288659793815,0.5463917525773195,0.35051546391752575
470,c30_noise0.08_rep70,0.08,0.6597938144329897,0.5979381443298969,0.4845360824742268
471,c30_noise0.08_rep71,0.08,0.5773195876288659,0.5257731958762887,0.3917525773195876
472,c30_noise0.08_rep72,0.08,0.5463917525773195,0.44329896907216493,0.27835051546391754
473,c30_noise0.08_rep73,0.08,0.7525773195876289,0.711340206185567,0.6701030927835051
474,c30_noise0.08_rep74,0.08,0.6907216494845361,0.6701030927835051,0.5360824742268041
475,c30_noise0.08_rep75,0.08,0.7010309278350515,0.6288659793814433,0.5670103092783505
476,c30_noise0.08_rep76,0.08,0.6185567010309279,0.5051546391752577,0.36082474226804123
477,c30_noise0.08_rep77,0.08,0.6288659793814433,0.4742268041237113,0.30927835051546393
478,c30_noise0.08_rep78,0.08,0.6288659793814433,0.5257731958762887,0.35051546391752575
479,c30_noise0.08_rep79,0.08,0.6494845360824743,0.6082474226804123,0.5051546391752577
480,c30_noise0.08_rep80,0.08,0.35051546391752575,0.32989690721649484,0.1958762886597938
481,c30_noise0.08_rep81,0.08,0.7216494845360825,0.6185567010309279,0.5154639175257731
482,c30_noise0.08_rep82,0.08,0.7628865979381443,0.6597938144329897,0.5567010309278351
483,c30_noise0.08_rep83,0.08,0.6494845360824743,0.5773195876288659,0.38144329896907214
484,c30_noise0.08_rep84,0.08,0.5257731958762887,0.4639175257731959,0.4020618556701031
485,c30_noise0.08_rep85,0.08,0.8350515463917526,0.7216494845360825,0.5876288659793815
486,c30_noise0.08_rep86,0.08,0.5257731958762887,0.44329896907216493,0.2268041237113402
487,c30_noise0.08_rep87,0.08,0.7216494845360825,0.6597938144329897,0.4845360824742268
488,c30_noise0.08_rep88,0.08,0.845360824742268,0.8247422680412371,0.7525773195876289
489,c30_noise0.08_rep89,0.08,0.4742268041237113,0.36082474226804123,0.23711340206185566
490,c30_noise0.08_rep90,0.08,0.7010309278350515,0.6082474226804123,0.4329896907216495
491,c30_noise0.08_rep91,0.08,0.8350515463917526,0.7216494845360825,0.5257731958762887
492,c30_noise0.08_rep92,0.08,0.6494845360824743,0.5567010309278351,0.38144329896907214
493,c30_noise0.08_rep93,0.08,0.8041237113402062,0.7628865979381443,0.5979381443298969
494,c30_noise0.08_rep94,0.08,0.845360824742268,0.8350515463917526,0.7525773195876289
495,c30_noise0.08_rep95,0.08,0.5773195876288659,0.5567010309278351,0.3711340206185567
496,c30_noise0.08_rep96,0.08,0.6494845360824743,0.6288659793814433,0.3917525773195876
497,c30_noise0.08_rep97,0.08,0.6701030927835051,0.5567010309278351,0.31958762886597936
498,c30_noise0.08_rep98,0.08,0.6804123711340206,0.5257731958762887,0.3711340206185567
499,c30_noise0.08_rep99,0.08,0.6804123711340206,0.6185567010309279,0.38144329896907214
500,c30_noise0.1_rep0,0.1,0.6907216494845361,0.6804123711340206,0.5567010309278351
501,c30_noise0.1_rep1,0.1,0.6082474226804123,0.4639175257731959,0.23711340206185566
502,c30_noise0.1_rep2,0.1,0.5463917525773195,0.422680412371134,0.4020618556701031
503,c30_noise0.1_rep3,0.1,0.6185567010309279,0.5463917525773195,0.4020618556701031
504,c30_noise0.1_rep4,0.1,0.6185567010309279,0.44329896907216493,0.27835051546391754
505,c30_noise0.1_rep5,0.1,0.6391752577319587,0.5979381443298969,0.4020618556701031
506,c30_noise0.1_rep6,0.1,0.6907216494845361,0.5670103092783505,0.4329896907216495
507,c30_noise0.1_rep7,0.1,0.7319587628865979,0.6082474226804123,0.5154639175257731
508,c30_noise0.1_rep8,0.1,0.5979381443298969,0.5154639175257731,0.36082474226804123
509,c30_noise0.1_rep9,0.1,0.711340206185567,0.6494845360824743,0.5876288659793815
510,c30_noise0.1_rep10,0.1,0.8556701030927835,0.845360824742268,0.7319587628865979
511,c30_noise0.1_rep11,0.1,0.5876288659793815,0.6185567010309279,0.422680412371134
512,c30_noise0.1_rep12,0.1,0.4845360824742268,0.35051546391752575,0.24742268041237114
513,c30_noise0.1_rep13,0.1,0.8762886597938144,0.845360824742268,0.7216494845360825
514,c30_noise0.1_rep14,0.1,0.6804123711340206,0.5773195876288659,0.38144329896907214
515,c30_noise0.1_rep15,0.1,0.5979381443298969,0.4742268041237113,0.41237113402061853
516,c30_noise0.1_rep16,0.1,0.8041237113402062,0.7628865979381443,0.6597938144329897
517,c30_noise0.1_rep17,0.1,0.5979381443298969,0.422680412371134,0.32989690721649484
518,c30_noise0.1_rep18,0.1,0.6804123711340206,0.5773195876288659,0.26804123711340205
519,c30_noise0.1_rep19,0.1,0.7319587628865979,0.6701030927835051,0.5257731958762887
520,c30_noise0.1_rep20,0.1,0.5051546391752577,0.38144329896907214,0.2268041237113402
521,c30_noise0.1_rep21,0.1,0.4639175257731959,0.31958762886597936,0.27835051546391754
522,c30_noise0.1_rep22,0.1,0.8144329896907216,0.711340206185567,0.6288659793814433
523,c30_noise0.1_rep23,0.1,0.7422680412371134,0.6494845360824743,0.5051546391752577
524,c30_noise0.1_rep24,0.1,0.5257731958762887,0.4329896907216495,0.29896907216494845
525,c30_noise0.1_rep25,0.1,0.8556701030927835,0.845360824742268,0.6804123711340206
526,c30_noise0.1_rep26,0.1,0.5257731958762887,0.4639175257731959,0.31958762886597936
527,c30_noise0.1_rep27,0.1,0.7938144329896907,0.7319587628865979,0.6185567010309279
528,c30_noise0.1_rep28,0.1,0.6701030927835051,0.5876288659793815,0.35051546391752575
529,c30_noise0.1_rep29,0.1,0.711340206185567,0.6701030927835051,0.5257731958762887
530,c30_noise0.1_rep30,0.1,0.6907216494845361,0.6082474226804123,0.422680412371134
531,c30_noise0.1_rep31,0.1,0.5979381443298969,0.5257731958762887,0.31958762886597936
532,c30_noise0.1_rep32,0.1,0.8041237113402062,0.6907216494845361,0.5773195876288659
533,c30_noise0.1_rep33,0.1,0.7216494845360825,0.6701030927835051,0.4845360824742268
534,c30_noise0.1_rep34,0.1,0.6907216494845361,0.5876288659793815,0.4948453608247423
535,c30_noise0.1_rep35,0.1,0.5773195876288659,0.4948453608247423,0.38144329896907214
536,c30_noise0.1_rep36,0.1,0.5567010309278351,0.5154639175257731,0.422680412371134
537,c30_noise0.1_rep37,0.1,0.6082474226804123,0.5876288659793815,0.44329896907216493
538,c30_noise0.1_rep38,0.1,0.7010309278350515,0.6597938144329897,0.5051546391752577
539,c30_noise0.1_rep39,0.1,0.8969072164948454,0.8762886597938144,0.7835051546391752
540,c30_noise0.1_rep40,0.1,0.6185567010309279,0.5876288659793815,0.41237113402061853
541,c30_noise0.1_rep41,0.1,0.6288659793814433,0.5154639175257731,0.3402061855670103
542,c30_noise0.1_rep42,0.1,0.7628865979381443,0.6701030927835051,0.38144329896907214
543,c30_noise0.1_rep43,0.1,0.6494845360824743,0.5257731958762887,0.3711340206185567
544,c30_noise0.1_rep44,0.1,0.6391752577319587,0.5257731958762887,0.32989690721649484
545,c30_noise0.1_rep45,0.1,0.7938144329896907,0.6082474226804123,0.422680412371134
546,c30_noise0.1_rep46,0.1,0.8144329896907216,0.6804123711340206,0.5567010309278351
547,c30_noise0.1_rep47,0.1,0.6597938144329897,0.5876288659793815,0.28865979381443296
548,c30_noise0.1_rep48,0.1,0.7628865979381443,0.7216494845360825,0.5979381443298969
549,c30_noise0.1_rep49,0.1,0.5670103092783505,0.44329896907216493,0.35051546391752575
550,c30_noise0.1_rep50,0.1,0.6391752577319587,0.4948453608247423,0.28865979381443296
551,c30_noise0.1_rep51,0.1,0.5979381443298969,0.5360824742268041,0.4639175257731959
552,c30_noise0.1_rep52,0.1,0.4536082474226804,0.35051546391752575,0.27835051546391754
553,c30_noise0.1_rep53,0.1,0.7525773195876289,0.6494845360824743,0.5876288659793815
554,c30_noise0.1_rep54,0.1,0.6804123711340206,0.6597938144329897,0.4948453608247423
555,c30_noise0.1_rep55,0.1,0.6082474226804123,0.4845360824742268,0.28865979381443296
556,c30_noise0.1_rep56,0.1,0.7216494845360825,0.6185567010309279,0.4329896907216495
557,c30_noise0.1_rep57,0.1,0.6597938144329897,0.5979381443298969,0.4329896907216495
558,c30_noise0.1_rep58,0.1,0.8247422680412371,0.7010309278350515,0.5567010309278351
559,c30_noise0.1_rep59,0.1,0.6391752577319587,0.5154639175257731,0.35051546391752575
560,c30_noise0.1_rep60,0.1,0.6597938144329897,0.6288659793814433,0.4742268041237113
561,c30_noise0.1_rep61,0.1,0.5773195876288659,0.4742268041237113,0.36082474226804123
562,c30_noise0.1_rep62,0.1,0.6494845360824743,0.5773195876288659,0.4948453608247423
563,c30_noise0.1_rep63,0.1,0.7319587628865979,0.6185567010309279,0.4639175257731959
564,c30_noise0.1_rep64,0.1,0.6082474226804123,0.5154639175257731,0.41237113402061853
565,c30_noise0.1_rep65,0.1,0.7731958762886598,0.7319587628865979,0.6082474226804123
566,c30_noise0.1_rep66,0.1,0.7319587628865979,0.5773195876288659,0.3711340206185567
567,c30_noise0.1_rep67,0.1,0.6494845360824743,0.6288659793814433,0.3917525773195876
568,c30_noise0.1_rep68,0.1,0.7731958762886598,0.7010309278350515,0.5567010309278351
569,c30_noise0.1_rep69,0.1,0.6288659793814433,0.6082474226804123,0.38144329896907214
570,c30_noise0.1_rep70,0.1,0.7835051546391752,0.5979381443298969,0.4845360824742268
571,c30_noise0.1_rep71,0.1,0.6288659793814433,0.5567010309278351,0.3917525773195876
572,c30_noise0.1_rep72,0.1,0.6597938144329897,0.5463917525773195,0.27835051546391754
573,c30_noise0.1_rep73,0.1,0.7835051546391752,0.7938144329896907,0.6701030927835051
574,c30_noise0.1_rep74,0.1,0.7422680412371134,0.6494845360824743,0.4536082474226804
575,c30_noise0.1_rep75,0.1,0.7731958762886598,0.7216494845360825,0.6391752577319587
576,c30_noise0.1_rep76,0.1,0.6391752577319587,0.5257731958762887,0.3402061855670103
577,c30_noise0.1_rep77,0.1,0.6701030927835051,0.5670103092783505,0.4329896907216495
578,c30_noise0.1_rep78,0.1,0.7731958762886598,0.6701030927835051,0.4948453608247423
579,c30_noise0.1_rep79,0.1,0.6804123711340206,0.5876288659793815,0.422680412371134
580,c30_noise0.1_rep80,0.1,0.4845360824742268,0.4845360824742268,0.27835051546391754
581,c30_noise0.1_rep81,0.1,0.7319587628865979,0.6701030927835051,0.4948453608247423
582,c30_noise0.1_rep82,0.1,0.8247422680412371,0.7319587628865979,0.5876288659793815
583,c30_noise0.1_rep83,0.1,0.6391752577319587,0.5567010309278351,0.41237113402061853
584,c30_noise0.1_rep84,0.1,0.7731958762886598,0.6185567010309279,0.3402061855670103
585,c30_noise0.1_rep85,0.1,0.8041237113402062,0.7835051546391752,0.5773195876288659
586,c30_noise0.1_rep86,0.1,0.5979381443298969,0.4639175257731959,0.30927835051546393
587,c30_noise0.1_rep87,0.1,0.8144329896907216,0.711340206185567,0.4536082474226804
588,c30_noise0.1_rep88,0.1,0.8865979381443299,0.8556701030927835,0.7216494845360825
589,c30_noise0.1_rep89,0.1,0.4948453608247423,0.36082474226804123,0.23711340206185566
590,c30_noise0.1_rep90,0.1,0.6701030927835051,0.5773195876288659,0.4742268041237113
591,c30_noise0.1_rep91,0.1,0.845360824742268,0.7628865979381443,0.6391752577319587
592,c30_noise0.1_rep92,0.1,0.5670103092783505,0.5567010309278351,0.422680412371134
593,c30_noise0.1_rep93,0.1,0.7731958762886598,0.7216494845360825,0.6082474226804123
594,c30_noise0.1_rep94,0.1,0.8969072164948454,0.8969072164948454,0.7216494845360825
595,c30_noise0.1_rep95,0.1,0.6185567010309279,0.5154639175257731,0.3917525773195876
596,c30_noise0.1_rep96,0.1,0.7216494845360825,0.6391752577319587,0.4329896907216495
597,c30_noise0.1_rep97,0.1,0.6701030927835051,0.6597938144329897,0.38144329896907214
598,c30_noise0.1_rep98,0.1,0.7010309278350515,0.6185567010309279,0.3711340206185567
599,c30_noise0.1_rep99,0.1,0.7525773195876289,0.6907216494845361,0.4742268041237113
600,c30_noise0.12_rep0,0.12,0.7525773195876289,0.711340206185567,0.4948453608247423
601,c30_noise0.12_rep1,0.12,0.6907216494845361,0.6082474226804123,0.3711340206185567
602,c30_noise0.12_rep2,0.12,0.6082474226804123,0.5051546391752577,0.41237113402061853
603,c30_noise0.12_rep3,0.12,0.6185567010309279,0.5463917525773195,0.4845360824742268
604,c30_noise0.12_rep4,0.12,0.6288659793814433,0.5051546391752577,0.3402061855670103
605,c30_noise0.12_rep5,0.12,0.6391752577319587,0.5463917525773195,0.3711340206185567
606,c30_noise0.12_rep6,0.12,0.7216494845360825,0.6597938144329897,0.4742268041237113
