,cell_name,target_site,pub_geno,pub_pmax,lp_state
22632,colony-22352,24,4,0.999,4
22633,colony-22358,24,3,0.994,3
22634,colony-22359,24,3,0.979,3
22635,colony-22361,24,0,0.998,0
22636,colony-22363,24,3,1.0,3
22637,colony-22364,24,3,0.999,3
22638,colony-22367,24,3,0.997,3
22639,colony-22375,24,1,1.0,1
22640,colony-22377,24,3,0.992,3
22641,colony-22380,24,4,0.979,4
22642,colony-22381,24,3,0.999,3
22643,colony-22387,24,3,0.97,3
22644,colony-22389,24,3,0.999,3
22645,colony-22424,24,0,0.998,0
22646,colony-22432,24,3,1.0,3
22647,colony-22434,24,3,0.995,3
22648,colony-22440,24,1,0.99,1
22649,colony-22442,24,3,0.998,3
22650,colony-22449,24,0,1.0,0
22651,colony-22450,24,3,0.958,8
22652,colony-22451,24,3,0.979,8
22653,colony-22463,24,0,0.999,0
22654,colony-22467,24,4,0.998,4
22655,colony-22474,24,3,0.998,3
22656,colony-22480,24,1,0.724,1
22657,colony-22483,24,3,0.999,3
22658,colony-22497,24,3,0.999,3
22659,colony-22501,24,4,1.0,4
22660,colony-22504,24,3,0.996,3
22661,colony-22518,24,3,0.907,3
22662,colony-21229,27,0,0.999,0
22663,colony-21230,27,0,0.931,0
22664,colony-21241,27,8,0.99,8
22665,colony-21243,27,0,1.0,0
22666,colony-21244,27,8,0.999,8
22667,colony-21247,27,0,0.998,0
22668,colony-21248,27,0,1.0,0
22669,colony-21250,27,0,0.999,0
22670,colony-21253,27,0,0.999,0
22671,colony-21255,27,3,0.994,3
22672,colony-21256,27,0,1.0,0
22673,colony-21257,27,3,1.0,3
22674,colony-21258,27,0,0.309,0
22675,colony-21259,27,0,1.0,0
22676,colony-21260,27,0,1.0,0
22677,colony-21261,27,0,1.0,0
22678,colony-21262,27,0,1.0,0
22679,colony-21263,27,0,0.981,0
22680,colony-21265,27,0,1.0,0
22681,colony-21266,27,0,0.999,0
22682,colony-21268,27,0,0.999,0
22683,colony-21269,27,8,0.917,8
22684,colony-21270,27,5,0.997,5
22685,colony-21271,27,0,0.999,0
22686,colony-21274,27,2,0.807,0
22687,colony-21275,27,0,1.0,0
22688,colony-21276,27,2,0.853,2
22689,colony-21277,27,0,1.0,0
22690,colony-21281,27,0,1.0,0
22691,colony-21283,27,0,1.0,0
22692,colony-21284,27,0,1.0,0
22693,colony-21285,27,0,0.998,0
22694,colony-21286,27,0,0.997,0
22695,colony-21287,27,4,1.0,4
22696,colony-21288,27,0,0.999,0
22697,colony-21289,27,0,0.997,0
22698,colony-21290,27,2,0.997,2
22699,colony-21291,27,5,0.998,5
22700,colony-21295,27,0,0.983,0
22701,colony-21299,27,4,0.999,4
22702,colony-21301,27,3,0.999,3
22703,colony-21302,27,5,1.0,5
22704,colony-21303,27,5,0.999,5
22705,colony-21305,27,5,1.0,5
22706,colony-21309,27,0,1.0,0
22707,colony-21312,27,3,0.998,3
22708,colony-21322,27,0,0.948,0
22709,colony-21325,27,3,0.998,3
22710,colony-21328,27,8,0.708,8
22711,colony-21329,27,0,1.0,0
22712,colony-21332,27,0,1.0,0
22713,colony-21333,27,0,1.0,0
22714,colony-21336,27,0,0.997,0
22715,colony-21338,27,0,1.0,0
22716,colony-21339,27,0,0.987,0
22717,colony-21340,27,0,0.94,8
22718,colony-21341,27,1,0.996,1
22719,colony-21344,27,0,1.0,0
22720,colony-21347,27,0,1.0,0
22721,colony-21348,27,5,0.994,5
22722,colony-21349,27,0,1.0,0
22723,colony-21350,27,3,1.0,3
22724,colony-21352,27,0,0.999,0
22725,colony-21353,27,3,0.997,3
22726,colony-21354,27,3,1.0,3
22727,colony-21356,27,0,0.912,0
22728,colony-21357,27,8,0.763,8
22729,colony-21359,27,0,1.0,0
22730,colony-21360,27,5,0.997,5
22731,colony-21361,27,0,0.999,0
22732,colony-21363,27,0,0.999,0
22733,colony-21364,27,0,1.0,0
22734,colony-21366,27,0,0.999,0
22735,colony-21367,27,0,1.0,0
22736,colony-21369,27,0,1.0,0
22737,colony-21371,27,8,0.992,8
22738,colony-21372,27,0,1.0,0
22739,colony-21373,27,0,1.0,0
22740,colony-21376,27,0,1.0,0
22741,colony-21377,27,0,0.996,0
22742,colony-21378,27,0,1.0,0
22743,colony-21379,27,3,0.999,3
22744,colony-21380,27,2,1.0,2
22745,colony-21381,27,3,1.0,3
22746,colony-21382,27,0,0.994,0
22747,colony-21384,27,1,1.0,1
22748,colony-21387,27,0,1.0,0
22749,colony-21388,27,3,0.999,3
22750,colony-21392,27,3,0.999,3
22751,colony-21394,27,3,0.999,3
22752,colony-21395,27,0,1.0,0
22753,colony-21396,27,3,0.999,3
22754,colony-21397,27,8,0.965,8
22755,colony-21398,27,0,1.0,0
22756,colony-21399,27,0,1.0,0
22757,colony-21400,27,0,0.999,0
22758,colony-21401,27,0,1.0,0
22759,colony-21402,27,0,0.996,0
22760,colony-21403,27,0,0.999,0
22761,colony-21404,27,0,1.0,0
22762,colony-21406,27,0,1.0,0
22763,colony-21408,27,3,1.0,3
22764,colony-21410,27,0,1.0,0
22765,colony-21412,27,0,1.0,8
22766,colony-21414,27,3,0.998,3
22767,colony-21419,27,3,0.989,3
22768,colony-21420,27,0,1.0,0
22769,colony-21421,27,0,1.0,0
22770,colony-21422,27,3,0.995,3
22771,colony-21424,27,0,0.998,0
22772,colony-21425,27,3,0.972,3
22773,colony-21426,27,3,1.0,3
22774,colony-21427,27,3,0.999,3
22775,colony-21429,27,0,0.999,0
22776,colony-21430,27,3,0.998,3
22777,colony-21431,27,0,1.0,0
22778,colony-21432,27,3,0.999,3
22779,colony-21433,27,2,0.955,2
22780,colony-21437,27,3,1.0,3
22781,colony-21438,27,8,0.998,8
22782,colony-21440,27,0,0.998,0
22783,colony-21441,27,3,0.996,3
22784,colony-21442,27,0,0.999,0
22785,colony-21447,27,0,0.996,0
22786,colony-21451,27,0,0.986,0
22787,colony-21452,27,0,1.0,0
22788,colony-21453,27,3,0.999,3
22789,colony-21455,27,0,1.0,0
22790,colony-21461,27,0,1.0,0
22791,colony-21464,27,0,0.999,0
22792,colony-21469,27,3,1.0,3
22793,colony-21470,27,0,1.0,0
22794,colony-21471,27,0,0.999,0
22795,colony-21472,27,0,1.0,0
22796,colony-21474,27,0,0.999,0
22797,colony-21475,27,0,0.999,0
22798,colony-21476,27,0,1.0,0
22799,colony-21478,27,0,0.999,0
22800,colony-21483,27,0,1.0,0
22801,colony-21488,27,0,0.989,0
22802,colony-21489,27,8,0.992,8
22803,colony-21491,27,4,0.956,4
22804,colony-21492,27,0,1.0,0
22805,colony-21493,27,8,0.998,8
22806,colony-21495,27,3,1.0,3
22807,colony-21497,27,8,0.999,8
22808,colony-21498,27,8,0.999,8
22809,colony-21504,27,8,0.991,8
22810,colony-21505,27,0,1.0,0
22811,colony-21506,27,0,1.0,0
22812,colony-21507,27,8,0.979,8
22813,colony-21509,27,3,1.0,3
22814,colony-21510,27,8,0.996,8
22815,colony-21511,27,0,1.0,0
22816,colony-21512,27,8,0.997,8
22817,colony-21514,27,0,1.0,0
22818,colony-21516,27,3,1.0,3
22819,colony-21518,27,0,1.0,0
22820,colony-21519,27,8,1.0,8
22821,colony-21520,27,0,1.0,0
22822,colony-21522,27,0,0.998,0
22823,colony-21523,27,3,1.0,3
22824,colony-21525,27,0,1.0,0
22825,colony-21526,27,0,1.0,0
22826,colony-21527,27,0,1.0,0
22827,colony-21528,27,8,1.0,8
22828,colony-21530,27,3,0.998,3
22829,colony-21532,27,3,0.994,3
22830,colony-21536,27,0,1.0,0
22831,colony-21537,27,0,1.0,0
22832,colony-21538,27,0,1.0,0
22833,colony-21539,27,3,1.0,3
22834,colony-21540,27,0,1.0,0
22835,colony-21541,27,5,1.0,5
22836,colony-21542,27,3,0.999,3
22837,colony-21547,27,0,0.965,0
22838,colony-21550,27,3,1.0,3
22839,colony-21551,27,0,0.999,0
22840,colony-21553,27,0,0.847,0
22841,colony-21559,27,0,0.999,0
22842,colony-21560,27,8,1.0,8
22843,colony-21561,27,3,0.999,3
22844,colony-21563,27,0,1.0,0
22845,colony-21564,27,0,0.998,0
22846,colony-21565,27,0,1.0,0
22847,colony-21566,27,3,1.0,3
22848,colony-21567,27,3,1.0,3
22849,colony-21569,27,4,0.731,4
22850,colony-21571,27,0,0.998,0
22851,colony-21572,27,0,1.0,0
22852,colony-21573,27,0,1.0,0
22853,colony-21574,27,0,0.999,0
22854,colony-21575,27,8,0.999,8
22855,colony-21576,27,4,0.998,4
22856,colony-21578,27,3,1.0,3
22857,colony-21580,27,3,0.999,3
22858,colony-21581,27,0,0.999,0
22859,colony-21582,27,0,1.0,0
22860,colony-21583,27,0,1.0,0
22861,colony-21584,27,0,0.999,0
22862,colony-21585,27,3,1.0,3
22863,colony-21586,27,0,1.0,0
22864,colony-21588,27,0,0.997,0
22865,colony-21589,27,0,1.0,0
22866,colony-21591,27,0,1.0,0
22867,colony-21593,27,4,1.0,4
22868,colony-21596,27,8,1.0,8
22869,colony-21597,27,0,1.0,0
22870,colony-21598,27,0,1.0,0
22871,colony-21599,27,3,0.998,3
22872,colony-21608,27,4,0.999,4
22873,colony-21609,27,0,0.999,0
22874,colony-21613,27,0,0.989,0
22875,colony-21614,27,0,0.999,0
22876,colony-21615,27,0,0.999,0
22877,colony-21616,27,3,1.0,3
22878,colony-21618,27,0,1.0,0
22879,colony-21619,27,0,0.999,0
22880,colony-21620,27,0,0.998,0
22881,colony-21621,27,0,1.0,0
22882,colony-21622,27,0,0.999,0
22883,colony-21623,27,0,0.998,0
22884,colony-21625,27,0,1.0,0
22885,colony-21626,27,8,0.999,8
22886,colony-21627,27,0,1.0,0
22887,colony-21630,27,0,1.0,0
22888,colony-21631,27,0,0.999,0
22889,colony-21632,27,0,0.997,0
22890,colony-21633,27,8,0.997,8
22891,colony-21635,27,0,1.0,0
22892,colony-21636,27,4,1.0,4
22893,colony-21637,27,0,1.0,0
22894,colony-21638,27,4,0.504,4
22895,colony-21639,27,3,1.0,3
22896,colony-21640,27,0,0.998,0
22897,colony-21641,27,0,1.0,0
22898,colony-21643,27,0,1.0,0
22899,colony-21644,27,0,1.0,0
22900,colony-21646,27,0,1.0,0
22901,colony-21648,27,4,0.999,4
22902,colony-21649,27,0,0.991,0
22903,colony-21650,27,0,1.0,0
22904,colony-21652,27,0,0.995,0
22905,colony-21657,27,0,0.999,0
22906,colony-21659,27,0,0.952,0
22907,colony-21663,27,0,0.999,0
22908,colony-21666,27,0,0.995,0
22909,colony-21678,27,0,1.0,0
22910,colony-21680,27,0,1.0,0
22911,colony-21683,27,0,1.0,0
22912,colony-21684,27,4,0.893,4
22913,colony-21687,27,0,1.0,0
22914,colony-21691,27,0,1.0,0
22915,colony-21700,27,0,0.722,0
22916,colony-21705,27,0,1.0,0
22917,colony-21707,27,8,0.912,8
22918,colony-21708,27,3,0.994,3
22919,colony-21711,27,0,0.869,0
22920,colony-21717,27,0,1.0,0
22921,colony-21723,27,0,0.991,0
22922,colony-21725,27,0,1.0,0
22923,colony-21733,27,4,0.999,4
22924,colony-21739,27,0,0.998,0
22925,colony-21740,27,4,0.602,4
22926,colony-21741,27,0,1.0,0
22927,colony-21742,27,3,0.999,3
22928,colony-21743,27,0,1.0,0
22929,colony-21744,27,0,1.0,0
22930,colony-21746,27,8,0.998,0
22931,colony-21749,27,3,0.954,3
22932,colony-21750,27,0,1.0,0
22933,colony-21753,27,0,1.0,0
22934,colony-21754,27,0,1.0,0
22935,colony-21757,27,8,1.0,8
22936,colony-21761,27,0,0.904,0
22937,colony-21763,27,0,1.0,0
22938,colony-21769,27,0,0.996,0
22939,colony-21772,27,0,1.0,0
22940,colony-21773,27,0,1.0,0
22941,colony-21776,27,3,1.0,3
22942,colony-21777,27,0,1.0,0
22943,colony-21781,27,0,1.0,0
22944,colony-21783,27,0,1.0,0
22945,colony-21785,27,8,1.0,8
22946,colony-21788,27,0,1.0,0
22947,colony-21790,27,3,1.0,3
22948,colony-21792,27,0,1.0,0
22949,colony-21798,27,8,0.992,8
22950,colony-21799,27,3,0.999,3
22951,colony-21800,27,3,0.997,3
22952,colony-21801,27,4,1.0,4
22953,colony-21802,27,3,1.0,3
22954,colony-21803,27,3,1.0,3
22955,colony-21804,27,5,0.999,5
22956,colony-21805,27,8,1.0,8
22957,colony-21807,27,3,0.995,3
22958,colony-21808,27,3,0.999,3
22959,colony-21810,27,0,1.0,0
22960,colony-21811,27,0,1.0,0
22961,colony-21812,27,4,0.999,4
22962,colony-21814,27,8,1.0,8
22963,colony-21815,27,3,1.0,3
22964,colony-21816,27,0,0.999,0
22965,colony-21819,27,1,0.993,1
22966,colony-21820,27,3,1.0,3
22967,colony-21821,27,4,0.973,4
22968,colony-21826,27,3,0.999,3
22969,colony-21827,27,0,1.0,0
22970,colony-21829,27,0,1.0,0
22971,colony-21831,27,4,0.954,4
22972,colony-21832,27,0,1.0,0
22973,colony-21833,27,0,0.975,0
22974,colony-21835,27,3,0.997,3
22975,colony-21836,27,3,0.999,3
22976,colony-21838,27,3,0.999,3
22977,colony-21840,27,3,0.996,3
22978,colony-21841,27,3,0.996,3
22979,colony-21842,27,0,1.0,0
22980,colony-21844,27,3,1.0,3
22981,colony-21846,27,0,1.0,0
22982,colony-21849,27,0,1.0,0
22983,colony-21851,27,3,1.0,3
22984,colony-21853,27,0,1.0,0
22985,colony-21854,27,3,0.999,3
22986,colony-21856,27,3,0.997,3
22987,colony-21857,27,0,1.0,0
22988,colony-21859,27,0,0.997,0
22989,colony-21861,27,0,1.0,0
22990,colony-21862,27,3,1.0,3
22991,colony-21863,27,0,1.0,0
22992,colony-21866,27,0,0.93,0
22993,colony-21867,27,0,0.999,0
22994,colony-21871,27,0,0.999,0
22995,colony-21873,27,0,1.0,0
22996,colony-21875,27,0,1.0,0
22997,colony-21877,27,0,1.0,0
22998,colony-21878,27,0,1.0,0
22999,colony-21883,27,0,0.999,0
23000,colony-21884,27,3,1.0,3
23001,colony-21887,27,0,1.0,0
23002,colony-21888,27,0,1.0,0
23003,colony-21891,27,3,1.0,3
23004,colony-21892,27,1,1.0,1
23005,colony-21896,27,4,0.995,4
23006,colony-21901,27,0,0.993,0
23007,colony-21904,27,2,0.937,2
23008,colony-21917,27,3,1.0,3
23009,colony-21919,27,0,0.993,0
23010,colony-21920,27,0,1.0,0
23011,colony-21924,27,0,0.999,0
23012,colony-21930,27,3,0.999,3
23013,colony-21933,27,0,1.0,0
23014,colony-21938,27,0,1.0,0
23015,colony-21940,27,0,1.0,0
23016,colony-21942,27,3,0.999,3
23017,colony-21946,27,0,1.0,0
23018,colony-21950,27,0,0.96,0
23019,colony-21952,27,3,0.999,3
23020,colony-21954,27,0,1.0,0
23021,colony-21965,27,6,0.998,6
23022,colony-21970,27,0,0.949,0
23023,colony-21971,27,0,1.0,0
23024,colony-21974,27,0,1.0,0
23025,colony-21978,27,4,0.979,4
23026,colony-21989,27,0,0.988,0
23027,colony-21992,27,0,1.0,0
23028,colony-21995,27,3,0.999,3
23029,colony-21998,27,0,1.0,0
23030,colony-21999,27,0,1.0,0
23031,colony-22000,27,0,1.0,0
23032,colony-22001,27,0,1.0,0
23033,colony-22004,27,0,0.998,0
23034,colony-22005,27,0,1.0,0
23035,colony-22010,27,4,1.0,4
23036,colony-22012,27,0,1.0,0
23037,colony-22013,27,0,1.0,0
23038,colony-22014,27,0,1.0,0
23039,colony-22015,27,0,1.0,0
23040,colony-22016,27,0,1.0,0
23041,colony-22020,27,0,1.0,0
23042,colony-22021,27,0,1.0,0
23043,colony-22024,27,0,1.0,0
23044,colony-22025,27,0,0.999,0
23045,colony-22027,27,0,1.0,0
23046,colony-22031,27,7,1.0,7
23047,colony-22033,27,0,1.0,0
23048,colony-22034,27,4,1.0,4
23049,colony-22035,27,0,1.0,0
23050,colony-22036,27,0,1.0,0
23051,colony-22038,27,0,0.998,0
23052,colony-22040,27,0,1.0,0
23053,colony-22042,27,0,0.999,0
23054,colony-22043,27,0,1.0,0
23055,colony-22044,27,0,0.944,0
23056,colony-22047,27,0,1.0,0
23057,colony-22048,27,0,0.999,0
23058,colony-22051,27,0,1.0,0
23059,colony-22052,27,3,1.0,3
23060,colony-22053,27,2,0.543,0
23061,colony-22054,27,0,1.0,0
23062,colony-22057,27,0,1.0,0
23063,colony-22061,27,0,1.0,0
23064,colony-22062,27,7,1.0,7
23065,colony-22064,27,0,1.0,0
23066,colony-22065,27,0,1.0,0
23067,colony-22066,27,3,0.999,3
23068,colony-22067,27,0,1.0,0
23069,colony-22069,27,2,0.999,0
23070,colony-22070,27,0,1.0,0
23071,colony-22073,27,0,1.0,0
23072,colony-22074,27,0,0.997,0
23073,colony-22075,27,3,0.999,3
23074,colony-22077,27,0,0.999,0
23075,colony-22078,27,0,0.996,0
23076,colony-22079,27,7,1.0,7
23077,colony-22081,27,2,0.997,2
23078,colony-22082,27,0,1.0,0
23079,colony-22083,27,1,1.0,1
23080,colony-22085,27,0,1.0,0
23081,colony-22086,27,5,1.0,5
23082,colony-22088,27,0,0.999,0
23083,colony-22089,27,0,0.998,0
23084,colony-22091,27,0,0.999,0
23085,colony-22092,27,0,1.0,0
23086,colony-22093,27,3,1.0,3
23087,colony-22095,27,1,0.981,1
23088,colony-22096,27,3,1.0,3
23089,colony-22098,27,2,1.0,2
23090,colony-22099,27,0,1.0,0
23091,colony-22100,27,5,1.0,5
23092,colony-22103,27,0,0.999,0
23093,colony-22104,27,0,1.0,0
23094,colony-22105,27,0,0.998,0
23095,colony-22107,27,3,0.998,3
23096,colony-22108,27,0,0.999,0
23097,colony-22109,27,0,0.989,0
23098,colony-22110,27,0,0.981,0
23099,colony-22112,27,0,0.995,0
23100,colony-22113,27,0,1.0,0
23101,colony-22114,27,0,0.999,0
23102,colony-22115,27,2,0.999,2
23103,colony-22116,27,0,0.989,0
23104,colony-22117,27,0,0.976,0
23105,colony-22119,27,0,0.998,0
23106,colony-22122,27,0,0.999,0
23107,colony-22130,27,0,1.0,0
23108,colony-22131,27,4,0.998,4
23109,colony-22137,27,0,1.0,0
23110,colony-22138,27,0,1.0,0
23111,colony-22139,27,4,0.996,4
23112,colony-22140,27,4,0.998,4
23113,colony-22141,27,3,0.999,3
23114,colony-22152,27,0,0.995,0
23115,colony-22154,27,0,0.999,0
23116,colony-22156,27,0,1.0,0
23117,colony-22157,27,4,0.916,4
23118,colony-22161,27,0,1.0,0
23119,colony-22163,27,0,1.0,0
23120,colony-22174,27,0,1.0,0
23121,colony-22177,27,0,0.999,0
23122,colony-22178,27,0,0.999,0
23123,colony-22182,27,0,1.0,0
23124,colony-22187,27,0,1.0,0
23125,colony-22189,27,5,0.989,5
23126,colony-22190,27,5,1.0,5
23127,colony-22191,27,0,0.999,0
23128,colony-22192,27,0,1.0,0
23129,colony-22197,27,0,1.0,0
23130,colony-22198,27,0,0.997,0
23131,colony-22199,27,0,1.0,0
23132,colony-22200,27,3,1.0,3
23133,colony-22202,27,0,0.976,0
23134,colony-22204,27,0,1.0,0
23135,colony-22205,27,0,0.986,0
23136,colony-22206,27,8,1.0,8
23137,colony-22207,27,0,1.0,0
23138,colony-22208,27,0,0.999,0
23139,colony-22209,27,0,0.988,0
23140,colony-22210,27,0,0.999,0
23141,colony-22211,27,0,1.0,0
23142,colony-22213,27,0,1.0,0
23143,colony-22214,27,0,1.0,0
23144,colony-22215,27,0,0.999,0
23145,colony-22217,27,3,0.999,3
23146,colony-22218,27,8,1.0,8
23147,colony-22219,27,0,1.0,0
23148,colony-22220,27,0,0.999,0
23149,colony-22221,27,0,1.0,0
23150,colony-22222,27,1,1.0,1
23151,colony-22223,27,0,0.996,0
23152,colony-22224,27,0,1.0,0
23153,colony-22225,27,0,0.999,0
23154,colony-22227,27,0,1.0,0
23155,colony-22228,27,0,1.0,0
23156,colony-22230,27,0,1.0,0
23157,colony-22231,27,0,1.0,0
23158,colony-22233,27,0,0.999,0
23159,colony-22235,27,0,1.0,0
23160,colony-22236,27,0,0.999,0
23161,colony-22237,27,0,0.998,0
23162,colony-22238,27,0,1.0,0
23163,colony-22239,27,0,0.995,0
23164,colony-22240,27,0,1.0,0
23165,colony-22241,27,0,1.0,0
23166,colony-22242,27,0,0.998,0
23167,colony-22246,27,4,0.991,4
23168,colony-22247,27,0,0.943,0
23169,colony-22248,27,3,1.0,3
23170,colony-22249,27,0,0.999,0
23171,colony-22251,27,0,1.0,0
23172,colony-22252,27,0,0.998,0
23173,colony-22256,27,0,0.999,8
23174,colony-22257,27,1,0.999,1
23175,colony-22258,27,0,0.976,0
23176,colony-22259,27,3,0.999,3
23177,colony-22269,27,2,0.768,0
23178,colony-22279,27,0,1.0,0
23179,colony-22285,27,4,1.0,4
23180,colony-22286,27,0,1.0,0
23181,colony-22287,27,0,0.999,0
23182,colony-22288,27,0,0.999,0
23183,colony-22290,27,0,1.0,0
23184,colony-22291,27,1,0.988,1
23185,colony-22292,27,8,0.999,8
23186,colony-22293,27,3,1.0,3
23187,colony-22294,27,3,0.611,3
23188,colony-22295,27,1,1.0,1
23189,colony-22299,27,0,1.0,0
23190,colony-22300,27,4,0.999,4
23191,colony-22302,27,3,0.999,3
23192,colony-22303,27,5,1.0,5
23193,colony-22304,27,0,1.0,0
23194,colony-22305,27,0,1.0,0
23195,colony-22306,27,0,1.0,0
23196,colony-22307,27,0,0.999,0
23197,colony-22309,27,8,1.0,8
23198,colony-22312,27,0,1.0,0
23199,colony-22313,27,0,1.0,0
23200,colony-22316,27,8,0.97,8
23201,colony-22319,27,0,1.0,0
23202,colony-22321,27,8,0.994,8
23203,colony-22322,27,0,0.998,0
23204,colony-22323,27,3,0.999,3
23205,colony-22324,27,8,0.996,8
23206,colony-22325,27,0,0.994,0
23207,colony-22326,27,0,0.997,0
23208,colony-22328,27,0,1.0,0
23209,colony-22329,27,5,0.997,5
23210,colony-22332,27,0,0.973,0
23211,colony-22333,27,0,0.628,0
23212,colony-22334,27,0,0.999,0
23213,colony-22337,27,0,0.999,0
23214,colony-22338,27,3,0.999,3
23215,colony-22339,27,3,0.999,3
23216,colony-22340,27,0,0.999,0
23217,colony-22341,27,0,0.999,0
23218,colony-22343,27,3,1.0,3
23219,colony-22345,27,0,1.0,0
23220,colony-22346,27,5,0.999,5
23221,colony-22347,27,0,0.982,0
23222,colony-22351,27,0,0.999,0
23223,colony-22352,27,3,0.998,3
23224,colony-22353,27,0,0.998,0
23225,colony-22355,27,1,1.0,1
23226,colony-22356,27,3,1.0,3
23227,colony-22358,27,0,1.0,0
23228,colony-22359,27,0,0.999,0
23229,colony-22361,27,0,1.0,0
23230,colony-22364,27,0,0.999,0
23231,colony-22367,27,0,0.999,0
23232,colony-22368,27,0,1.0,0
23233,colony-22371,27,0,0.977,0
23234,colony-22375,27,0,0.988,0
23235,colony-22377,27,0,0.998,0
23236,colony-22384,27,5,1.0,5
23237,colony-22387,27,0,0.987,0
23238,colony-22424,27,0,1.0,0
23239,colony-22438,27,0,1.0,0
23240,colony-22440,27,0,1.0,0
23241,colony-22449,27,3,1.0,3
23242,colony-22450,27,1,1.0,1
23243,colony-22451,27,0,1.0,0
23244,colony-22453,27,0,0.942,0
23245,colony-22461,27,0,0.994,0
23246,colony-22462,27,1,1.0,1
23247,colony-22463,27,0,0.999,0
23248,colony-22467,27,3,0.999,3
23249,colony-22474,27,0,0.805,0
23250,colony-22480,27,0,1.0,0
23251,colony-22483,27,0,1.0,0
23252,colony-22484,27,0,1.0,0
23253,colony-22490,27,1,0.999,1
23254,colony-22494,27,0,0.94,0
23255,colony-22497,27,0,1.0,0
23256,colony-22501,27,3,0.992,3
23257,colony-22504,27,0,1.0,0
23258,colony-22518,27,0,0.998,0
23259,colony-21229,30,8,0.993,8
23260,colony-21243,30,8,0.999,8
23261,colony-21244,30,8,0.84,8
23262,colony-21247,30,8,1.0,8
23263,colony-21249,30,8,0.987,8
23264,colony-21250,30,8,0.998,8
23265,colony-21253,30,8,0.998,8
23266,colony-21255,30,8,1.0,8
23267,colony-21256,30,8,1.0,8
23268,colony-21258,30,8,0.998,8
23269,colony-21259,30,8,1.0,8
23270,colony-21260,30,8,0.93,0
23271,colony-21262,30,8,0.998,8
23272,colony-21263,30,8,1.0,8
23273,colony-21265,30,8,1.0,8
23274,colony-21266,30,8,1.0,8
23275,colony-21269,30,8,0.79,8
23276,colony-21270,30,8,1.0,8
23277,colony-21271,30,8,0.997,8
23278,colony-21272,30,8,1.0,8
23279,colony-21274,30,8,1.0,8
23280,colony-21275,30,8,1.0,8
23281,colony-21276,30,8,1.0,8
23282,colony-21277,30,8,1.0,8
23283,colony-21280,30,8,1.0,8
23284,colony-21284,30,8,1.0,8
23285,colony-21285,30,8,0.999,8
23286,colony-21286,30,8,0.887,8
23287,colony-21287,30,8,1.0,8
23288,colony-21289,30,8,1.0,8
23289,colony-21293,30,8,0.991,8
23290,colony-21295,30,8,1.0,8
23291,colony-21299,30,8,1.0,8
23292,colony-21301,30,8,1.0,8
23293,colony-21304,30,8,0.993,8
23294,colony-21305,30,8,0.996,8
23295,colony-21311,30,8,0.997,8
23296,colony-21312,30,8,0.999,8
23297,colony-21332,30,8,1.0,8
23298,colony-21335,30,8,1.0,8
23299,colony-21340,30,8,1.0,8
23300,colony-21348,30,8,1.0,8
23301,colony-21352,30,8,0.91,8
23302,colony-21353,30,8,1.0,8
23303,colony-21354,30,8,1.0,8
23304,colony-21358,30,8,1.0,8
23305,colony-21360,30,8,1.0,8
23306,colony-21362,30,8,0.996,8
23307,colony-21364,30,8,0.998,8
23308,colony-21366,30,8,0.999,8
23309,colony-21367,30,8,1.0,8
23310,colony-21376,30,8,0.995,8
23311,colony-21379,30,8,0.961,8
23312,colony-21380,30,8,0.98,8
23313,colony-21381,30,8,0.998,8
23314,colony-21384,30,8,1.0,8
23315,colony-21387,30,8,0.941,8
23316,colony-21392,30,8,1.0,8
23317,colony-21395,30,8,1.0,8
23318,colony-21397,30,8,1.0,8
23319,colony-21398,30,8,1.0,8
23320,colony-21399,30,8,0.402,8
23321,colony-21400,30,8,0.998,8
23322,colony-21401,30,8,0.997,8
23323,colony-21402,30,8,0.997,8
23324,colony-21404,30,8,0.969,8
23325,colony-21408,30,8,1.0,8
23326,colony-21412,30,8,0.994,8
23327,colony-21414,30,8,0.997,8
23328,colony-21417,30,8,0.999,8
23329,colony-21419,30,8,0.996,8
23330,colony-21420,30,8,0.983,8
23331,colony-21421,30,8,0.964,8
23332,colony-21425,30,8,0.982,8
23333,colony-21427,30,8,0.999,8
23334,colony-21430,30,8,0.999,8
23335,colony-21431,30,8,1.0,8
23336,colony-21432,30,8,1.0,8
23337,colony-21433,30,8,0.998,8
23338,colony-21437,30,8,0.985,8
23339,colony-21440,30,8,0.999,8
23340,colony-21445,30,8,0.749,8
23341,colony-21447,30,8,0.999,8
23342,colony-21452,30,8,1.0,8
23343,colony-21455,30,8,1.0,8
23344,colony-21461,30,8,1.0,8
23345,colony-21472,30,8,0.988,8
23346,colony-21474,30,8,1.0,8
23347,colony-21475,30,8,0.989,8
23348,colony-21477,30,8,0.996,8
23349,colony-21483,30,8,0.998,8
23350,colony-21484,30,8,0.986,8
23351,colony-21489,30,8,0.999,8
23352,colony-21492,30,8,0.998,8
23353,colony-21493,30,8,0.995,8
23354,colony-21495,30,8,0.995,8
23355,colony-21498,30,8,1.0,8
23356,colony-21506,30,8,0.998,8
23357,colony-21507,30,8,0.995,8
23358,colony-21509,30,8,1.0,8
23359,colony-21511,30,8,1.0,8
23360,colony-21512,30,8,1.0,8
23361,colony-21514,30,8,1.0,8
23362,colony-21516,30,8,1.0,8
23363,colony-21518,30,8,1.0,8
23364,colony-21520,30,8,0.992,8
23365,colony-21522,30,8,0.998,8
23366,colony-21525,30,0,0.935,8
